gas_ppm,tilt_deg,vibration_g,label,gas_risk,tilt_risk,vibration_risk,structural_risk,joint_risk
96.3,2.69,0.036,safe,0.120375,0.08966666666666666,0.036,0.06283333333333332,0.09160416666666665
573.1,26.38,0.57,critical,0.716375,0.8793333333333333,0.57,0.7246666666666666,0.7205208333333333
45.5,3.31,0.099,safe,0.056875,0.11033333333333334,0.099,0.10466666666666667,0.08077083333333333
117.3,1.89,0.06,safe,0.146625,0.063,0.06,0.0615,0.1040625
94.8,1.18,0.043,safe,0.1185,0.03933333333333333,0.043,0.041166666666666664,0.07983333333333333
343.7,16.04,0.32,elevated,0.429625,0.5346666666666666,0.32,0.42733333333333334,0.42847916666666663
345.6,9.07,0.185,elevated,0.43200000000000005,0.30233333333333334,0.185,0.24366666666666667,0.3378333333333334
78.5,0.92,0.059,safe,0.098125,0.03066666666666667,0.059,0.044833333333333336,0.07147916666666668
714.5,18.57,0.638,critical,0.893125,0.619,0.638,0.6285000000000001,0.7608125
64.5,2.5,0.055,safe,0.080625,0.08333333333333333,0.055,0.06916666666666667,0.07489583333333333
725.4,30.87,0.531,critical,0.90675,1.0,0.531,0.7655000000000001,0.836125
66.5,2.86,0.045,safe,0.083125,0.09533333333333333,0.045,0.07016666666666665,0.07664583333333333
342.5,8.34,0.207,elevated,0.428125,0.27799999999999997,0.207,0.2425,0.3353125
762.6,23.87,0.753,critical,0.95325,0.7956666666666667,0.753,0.7743333333333333,0.8637916666666667
602.8,23.52,0.472,critical,0.7535,0.784,0.472,0.628,0.69075
857.4,21.1,0.738,critical,1.0,0.7033333333333334,0.738,0.7206666666666667,0.8603333333333334
66.1,1.49,0.063,safe,0.08262499999999999,0.049666666666666665,0.063,0.05633333333333333,0.06947916666666666
616.6,23.85,0.745,critical,0.77075,0.795,0.745,0.77,0.770375
98.4,1.84,0.039,safe,0.12300000000000001,0.06133333333333334,0.039,0.050166666666666665,0.08658333333333335
397.0,33.52,0.663,critical,0.49625,1.0,0.663,0.8315,0.663875
129.1,11.74,0.241,elevated,0.161375,0.39133333333333337,0.241,0.3161666666666667,0.23877083333333335
259.7,2.23,0.226,elevated,0.324625,0.07433333333333333,0.226,0.15016666666666667,0.23739583333333333
79.2,11.75,0.352,elevated,0.099,0.39166666666666666,0.352,0.37183333333333335,0.23541666666666666
630.6,27.53,0.7,critical,0.78825,0.9176666666666667,0.7,0.8088333333333333,0.7985416666666667
689.0,15.87,0.69,critical,0.86125,0.529,0.69,0.6094999999999999,0.7353749999999999
82.6,1.65,0.09,safe,0.10325,0.055,0.09,0.0725,0.087875
91.2,3.91,0.04,safe,0.114,0.13033333333333333,0.04,0.08516666666666667,0.09958333333333333
95.7,2.04,0.052,safe,0.11962500000000001,0.068,0.052,0.06,0.0898125
360.6,4.72,0.36,elevated,0.45075000000000004,0.15733333333333333,0.36,0.25866666666666666,0.35470833333333335
845.8,31.05,0.43,critical,1.0,1.0,0.43,0.715,0.8574999999999999
355.5,12.98,0.36,elevated,0.444375,0.4326666666666667,0.36,0.3963333333333333,0.4203541666666667
767.3,29.32,0.55,critical,0.9591249999999999,0.9773333333333334,0.55,0.7636666666666667,0.8613958333333334
206.6,7.99,0.347,elevated,0.25825,0.26633333333333337,0.347,0.30666666666666664,0.2824583333333333
677.7,29.67,0.718,critical,0.847125,0.9890000000000001,0.718,0.8535,0.8503125
356.0,22.08,0.383,critical,0.445,0.736,0.383,0.5595,0.50225
88.1,2.62,0.062,safe,0.11012499999999999,0.08733333333333333,0.062,0.07466666666666666,0.09239583333333332
446.4,11.77,0.183,elevated,0.5579999999999999,0.3923333333333333,0.183,0.2876666666666666,0.4228333333333333
301.6,3.54,0.257,elevated,0.377,0.11800000000000001,0.257,0.1875,0.28225
77.2,1.44,0.032,safe,0.0965,0.048,0.032,0.04,0.06825
470.4,1.87,0.053,elevated,0.588,0.06233333333333334,0.053,0.05766666666666667,0.3228333333333333
112.2,16.18,0.384,elevated,0.14025,0.5393333333333333,0.384,0.46166666666666667,0.3009583333333333
437.5,6.33,0.309,elevated,0.546875,0.211,0.309,0.26,0.4034375
75.6,1.16,0.064,safe,0.09449999999999999,0.03866666666666666,0.064,0.05133333333333333,0.07291666666666666
61.2,1.51,0.044,safe,0.0765,0.050333333333333334,0.044,0.04716666666666666,0.06183333333333333
96.5,2.98,0.03,safe,0.120625,0.09933333333333333,0.03,0.06466666666666666,0.09264583333333333
611.1,18.49,0.433,critical,0.7638750000000001,0.6163333333333333,0.433,0.5246666666666666,0.6442708333333333
262.6,9.03,0.239,elevated,0.32825000000000004,0.301,0.239,0.27,0.29912500000000003
307.2,9.57,0.352,elevated,0.384,0.319,0.352,0.3355,0.35975
267.0,8.27,0.277,elevated,0.33375,0.27566666666666667,0.277,0.2763333333333333,0.30504166666666666
259.4,9.67,0.255,elevated,0.32425,0.3223333333333333,0.255,0.2886666666666666,0.3064583333333333
99.4,2.49,0.073,safe,0.12425000000000001,0.083,0.073,0.078,0.101125
266.2,14.89,0.02,elevated,0.33275,0.49633333333333335,0.02,0.25816666666666666,0.2954583333333333
542.8,18.98,0.403,critical,0.6785,0.6326666666666667,0.403,0.5178333333333334,0.5981666666666667
361.4,8.26,0.23,elevated,0.45175,0.2753333333333333,0.23,0.25266666666666665,0.35220833333333335
235.8,6.33,0.288,elevated,0.29475,0.211,0.288,0.2495,0.272125
762.4,29.08,0.82,critical,0.953,0.9693333333333333,0.82,0.8946666666666666,0.9238333333333333
77.7,0.87,0.063,safe,0.097125,0.029,0.063,0.046,0.0715625
41.7,2.81,0.027,safe,0.052125000000000005,0.09366666666666666,0.027,0.06033333333333333,0.05622916666666666
316.7,13.74,0.24,elevated,0.395875,0.458,0.24,0.349,0.3724375
840.1,27.26,0.492,critical,1.0,0.9086666666666667,0.492,0.7003333333333334,0.8501666666666667
352.6,11.52,0.221,elevated,0.44075000000000003,0.384,0.221,0.3025,0.371625
80.2,1.78,0.035,safe,0.10025,0.059333333333333335,0.035,0.04716666666666667,0.07370833333333333
96.4,2.61,0.049,safe,0.12050000000000001,0.087,0.049,0.068,0.09425
580.5,29.19,0.871,critical,0.725625,0.9730000000000001,0.871,0.922,0.8238125000000001
73.4,20.3,0.329,elevated,0.09175000000000001,0.6766666666666666,0.329,0.5028333333333334,0.2972916666666667
776.6,15.39,0.644,critical,0.97075,0.513,0.644,0.5785,0.774625
713.5,21.65,0.669,critical,0.891875,0.7216666666666666,0.669,0.6953333333333334,0.7936041666666667
322.9,12.23,0.156,elevated,0.40362499999999996,0.4076666666666667,0.156,0.2818333333333333,0.34272916666666664
94.4,11.29,0.342,elevated,0.11800000000000001,0.3763333333333333,0.342,0.35916666666666663,0.23858333333333331
366.5,12.99,0.283,elevated,0.458125,0.433,0.283,0.358,0.4080625
552.6,24.57,0.669,critical,0.69075,0.8190000000000001,0.669,0.744,0.717375
97.3,3.44,0.058,safe,0.121625,0.11466666666666667,0.058,0.08633333333333333,0.10397916666666666
383.1,15.01,0.424,elevated,0.47887500000000005,0.5003333333333333,0.424,0.4621666666666666,0.47052083333333333
618.4,33.69,0.306,critical,0.773,1.0,0.306,0.653,0.7130000000000001
216.6,9.37,0.256,elevated,0.27075,0.3123333333333333,0.256,0.2841666666666667,0.27745833333333336
569.0,16.46,0.542,critical,0.71125,0.5486666666666667,0.542,0.5453333333333334,0.6282916666666667
49.7,2.88,0.017,safe,0.06212500000000001,0.096,0.017,0.0565,0.059312500000000004
587.3,32.16,0.592,critical,0.7341249999999999,1.0,0.592,0.796,0.7650625
620.5,27.93,0.651,critical,0.775625,0.9309999999999999,0.651,0.7909999999999999,0.7833125
270.4,9.37,0.224,elevated,0.33799999999999997,0.3123333333333333,0.224,0.26816666666666666,0.3030833333333333
811.6,22.86,0.858,critical,1.0,0.762,0.858,0.81,0.905
288.6,13.98,0.339,elevated,0.36075,0.466,0.339,0.4025,0.381625
86.6,2.32,0.054,safe,0.10825,0.07733333333333332,0.054,0.06566666666666666,0.08695833333333333
359.8,14.41,0.379,elevated,0.44975000000000004,0.48033333333333333,0.379,0.42966666666666664,0.43970833333333337
150.0,9.58,0.381,elevated,0.1875,0.31933333333333336,0.381,0.3501666666666667,0.26883333333333337
602.4,22.78,0.436,critical,0.753,0.7593333333333334,0.436,0.5976666666666667,0.6753333333333333
647.1,17.02,0.515,critical,0.808875,0.5673333333333334,0.515,0.5411666666666667,0.6750208333333334
122.4,3.17,0.037,safe,0.153,0.10566666666666666,0.037,0.07133333333333333,0.11216666666666666
75.5,2.6,0.059,safe,0.094375,0.08666666666666667,0.059,0.07283333333333333,0.08360416666666667
394.6,12.68,0.101,elevated,0.49325,0.42266666666666663,0.101,0.2618333333333333,0.37754166666666666
277.8,10.55,0.341,elevated,0.34725,0.3516666666666667,0.341,0.3463333333333334,0.3467916666666667
60.5,3.96,0.038,safe,0.075625,0.132,0.038,0.085,0.08031250000000001
84.0,2.24,0.04,safe,0.105,0.07466666666666667,0.04,0.05733333333333333,0.08116666666666666
97.1,3.48,0.054,safe,0.121375,0.116,0.054,0.085,0.1031875
230.5,6.01,0.305,elevated,0.288125,0.20033333333333334,0.305,0.25266666666666665,0.27039583333333334
671.3,43.66,0.572,critical,0.8391249999999999,1.0,0.572,0.786,0.8125625
258.6,11.67,0.244,elevated,0.32325000000000004,0.389,0.244,0.3165,0.319875
297.8,7.97,0.212,elevated,0.37225,0.26566666666666666,0.212,0.23883333333333334,0.3055416666666667
294.0,6.96,0.213,elevated,0.3675,0.232,0.213,0.2225,0.295
763.4,24.51,0.565,critical,0.9542499999999999,0.8170000000000001,0.565,0.6910000000000001,0.8226249999999999
338.7,5.79,0.257,elevated,0.423375,0.193,0.257,0.225,0.3241875
731.1,26.48,0.711,critical,0.913875,0.8826666666666667,0.711,0.7968333333333333,0.8553541666666666
49.0,0.82,0.054,safe,0.06125,0.02733333333333333,0.054,0.04066666666666666,0.05095833333333333
475.1,31.84,0.414,critical,0.593875,1.0,0.414,0.707,0.6504375
773.6,21.71,0.687,critical,0.9670000000000001,0.7236666666666667,0.687,0.7053333333333334,0.8361666666666667
75.3,3.24,0.046,safe,0.094125,0.10800000000000001,0.046,0.07700000000000001,0.08556250000000001
350.4,6.72,0.273,elevated,0.43799999999999994,0.224,0.273,0.2485,0.34324999999999994
86.6,3.88,0.043,safe,0.10825,0.12933333333333333,0.043,0.08616666666666667,0.09720833333333334
332.6,5.56,0.169,elevated,0.41575,0.18533333333333332,0.169,0.17716666666666667,0.2964583333333333
266.7,8.33,0.261,elevated,0.333375,0.2776666666666667,0.261,0.2693333333333333,0.30135416666666665
73.7,1.42,0.071,safe,0.092125,0.04733333333333333,0.071,0.05916666666666666,0.07564583333333333
222.3,9.92,0.17,elevated,0.27787500000000004,0.33066666666666666,0.17,0.25033333333333335,0.2641041666666667
61.8,3.76,0.016,safe,0.07725,0.12533333333333332,0.016,0.07066666666666666,0.07395833333333332
623.1,29.44,0.753,critical,0.778875,0.9813333333333334,0.753,0.8671666666666666,0.8230208333333333
109.3,2.1,0.034,safe,0.136625,0.07,0.034,0.052000000000000005,0.0943125
719.7,35.83,0.686,critical,0.899625,1.0,0.686,0.843,0.8713124999999999
110.8,2.5,0.009,safe,0.13849999999999998,0.08333333333333333,0.009,0.04616666666666666,0.09233333333333332
117.7,0.93,0.024,safe,0.147125,0.031000000000000003,0.024,0.027500000000000004,0.0873125
108.8,2.02,0.046,safe,0.136,0.06733333333333333,0.046,0.056666666666666664,0.09633333333333334
735.1,18.82,0.424,critical,0.918875,0.6273333333333333,0.424,0.5256666666666666,0.7222708333333333
394.4,8.99,0.218,elevated,0.493,0.2996666666666667,0.218,0.25883333333333336,0.3759166666666667
73.1,2.01,0.036,safe,0.091375,0.06699999999999999,0.036,0.05149999999999999,0.07143749999999999
